UserId,ContinentId,RegionId,CountryId,CityId,UserContinent,UserRegion,UserCountry,UserCity
61517,4,15,109,4726,Australia & Oceania,Australia,Australia,Mooloolaba
61521,4,15,109,5118,Australia & Oceania,Australia,Australia,south australia
61525,5,21,163,8291,Europe,Western Europe,United Kingdom,Filey
61526,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61527,5,21,163,9129,Europe,Western Europe,United Kingdom,Wrea Green
61529,2,8,51,1133,America,Northern America,United States,Greenwich
61530,5,21,163,426,Europe,Western Europe,United Kingdom,London
61536,4,15,109,4551,Australia & Oceania,Australia,Australia,Launceston
61539,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61540,2,8,51,669,America,Northern America,United States,Anchorage
61542,4,15,109,5180,Australia & Oceania,Australia,Australia,Surfers Paradise
61544,5,21,163,521,Europe,Western Europe,United Kingdom,Southampton
61548,2,8,51,1783,America,Northern America,United States,Sacramento
61550,3,11,69,2282,Asia,East Asia,China,Hong Kong
61551,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
61552,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61558,5,21,163,8687,Europe,Western Europe,United Kingdom,Nottingham
61559,2,8,48,545,America,Northern America,Canada,Toronto
61560,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
61561,5,19,145,6656,Europe,Northern Europe,Sweden,Helsingborg
61568,4,15,109,4696,Australia & Oceania,Australia,Australia,Mildura
61569,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
61570,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
61574,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61576,5,19,141,6424,Europe,Northern Europe,Denmark,Copenhagen
61581,3,11,73,2445,Asia,East Asia,South Korea,Seoul
61582,2,8,51,1133,America,Northern America,United States,Greenwich
61588,5,17,133,6172,Europe,Central Europe,Slovakia,Presov
61590,2,8,51,1133,America,Northern America,United States,Greenwich
61591,3,12,76,2482,Asia,Middle East,Cyprus,Famagusta
61592,2,8,51,1133,America,Northern America,United States,Greenwich
61593,3,13,93,2708,Asia,South Asia,India,Chennai (Madras)
61597,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
61598,3,14,101,3071,Asia,South East Asia,Indonesia,Denpasar
61599,3,13,93,2819,Asia,South Asia,India,Mumbai
61607,2,8,51,1133,America,Northern America,United States,Greenwich
61610,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin
61613,3,13,93,2819,Asia,South Asia,India,Mumbai
61615,3,13,93,2819,Asia,South Asia,India,Mumbai
61617,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61619,3,13,93,2819,Asia,South Asia,India,Mumbai
61620,2,8,51,1133,America,Northern America,United States,Greenwich
61621,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61622,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61623,5,19,145,6670,Europe,Northern Europe,Sweden,Landskrona
61635,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61637,2,8,48,540,America,Northern America,Canada,Thornhill
61639,5,21,163,743,Europe,Western Europe,United Kingdom,Birmingham
61643,3,13,93,2665,Asia,South Asia,India,Ahmedabad
61653,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
61657,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
61660,5,19,144,6593,Europe,Northern Europe,Norway,Kristiansand
61661,5,19,143,6551,Europe,Northern Europe,Iceland,Blonduos
61662,4,15,109,3750,Australia & Oceania,Australia,Australia,Australia
61665,2,8,51,859,America,Northern America,United States,Chicago
61666,2,8,51,1133,America,Northern America,United States,Greenwich
61668,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61671,2,8,51,1133,America,Northern America,United States,Greenwich
61675,4,15,109,3765,Australia & Oceania,Australia,Australia,Bairnsdale
61679,5,21,163,8048,Europe,Western Europe,United Kingdom,Bournemouth
61680,2,8,51,2115,America,Northern America,United States,Wilsonville
61681,3,14,103,3367,Asia,South East Asia,Malaysia,Malaysia
61682,5,17,125,1147,Europe,Central Europe,Germany,Hamburg
61687,2,8,51,1133,America,Northern America,United States,Greenwich
61691,3,11,71,2409,Asia,East Asia,Japan,Tokyo
61692,5,18,138,6357,Europe,Eastern Europe,Georgia,Tbilisi
61693,2,8,51,1133,America,Northern America,United States,Greenwich
61694,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61695,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61696,3,11,73,2427,Asia,East Asia,South Korea,Cheongju
61697,2,8,51,1133,America,Northern America,United States,Greenwich
61698,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61702,2,8,51,1133,America,Northern America,United States,Greenwich
61706,2,8,51,1376,America,Northern America,United States,Los Angeles
61709,5,21,163,4575,Europe,Western Europe,United Kingdom,Liverpool
61714,2,8,51,859,America,Northern America,United States,Chicago
61715,3,14,105,3492,Asia,South East Asia,Philippines,Ormoc
61721,3,13,93,2819,Asia,South Asia,India,Mumbai
61722,5,19,145,6701,Europe,Northern Europe,Sweden,Stockholm
61723,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
61724,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61725,5,21,159,7383,Europe,Western Europe,France,Chamonix
61726,2,8,51,745,America,Northern America,United States,Black
61727,5,17,135,583,Europe,Central Europe,Switzerland,Zurich
61728,5,21,163,426,Europe,Western Europe,United Kingdom,London
61729,3,13,93,2665,Asia,South Asia,India,Ahmedabad
61730,3,13,93,2690,Asia,South Asia,India,Bengaluru
61731,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
61736,2,8,51,1801,America,Northern America,United States,San Antonio
61740,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61741,3,13,93,2835,Asia,South Asia,India,New Delhi
61743,3,13,93,2690,Asia,South Asia,India,Bengaluru
61746,3,13,93,2683,Asia,South Asia,India,Bangalore District
61747,1,4,22,114,Africa,Southern Africa,South Africa,Durban
61749,4,15,109,3839,Australia & Oceania,Australia,Australia,Berwick
61753,3,13,97,2956,Asia,South Asia,Sri Lanka,Colombo
61761,2,8,51,1133,America,Northern America,United States,Greenwich
61762,3,14,101,3260,Asia,South East Asia,Indonesia,Surabaya
61763,2,8,51,1806,America,Northern America,United States,San Francisco
61765,2,8,51,1133,America,Northern America,United States,Greenwich
61767,3,13,93,2819,Asia,South Asia,India,Mumbai
61768,2,8,51,1133,America,Northern America,United States,Greenwich
61769,3,12,84,2550,Asia,Middle East,Oman,Muscat
61770,4,15,109,4330,Australia & Oceania,Australia,Australia,Greater Perth
61780,4,16,115,5671,Australia & Oceania,Oceania,New Zealand,Wellington
61782,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin
61785,3,13,93,2835,Asia,South Asia,India,New Delhi
61786,3,13,93,2690,Asia,South Asia,India,Bengaluru
61791,3,14,102,3298,Asia,South East Asia,Laos,Laos
61792,3,13,93,2819,Asia,South Asia,India,Mumbai
61796,2,7,43,277,America,Central America,Costa Rica,Playa Samara
61800,2,8,51,2127,America,Northern America,United States,Woodbridge
61802,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
61803,3,13,93,2787,Asia,South Asia,India,Kolkata (Calcutta)
61805,3,13,93,2690,Asia,South Asia,India,Bengaluru
61808,3,13,93,2708,Asia,South Asia,India,Chennai (Madras)
61809,3,13,93,2690,Asia,South Asia,India,Bengaluru
61810,4,15,109,4966,Australia & Oceania,Australia,Australia,Point Cook
61812,3,13,93,2738,Asia,South Asia,India,Gurugram (Gurgaon)
61813,3,13,93,2838,Asia,South Asia,India,Noida
61814,3,13,93,2830,Asia,South Asia,India,National Capital Territory of Delhi
61816,3,13,93,2745,Asia,South Asia,India,Hyderabad
61826,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61831,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg
61836,2,8,51,1133,America,Northern America,United States,Greenwich
61837,3,14,103,3335,Asia,South East Asia,Malaysia,Johor
61838,2,8,51,1133,America,Northern America,United States,Greenwich
61840,2,8,51,1133,America,Northern America,United States,Greenwich
61845,3,13,93,2783,Asia,South Asia,India,Kochi (Cochin)
61846,3,14,100,2999,Asia,South East Asia,East Timor,Dili
61847,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
61848,2,8,51,1843,America,Northern America,United States,Sea Isle City
61849,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town
61850,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61858,2,8,51,331,America,Northern America,United States,Burlington
61863,2,8,51,1133,America,Northern America,United States,Greenwich
61864,5,21,163,8004,Europe,Western Europe,United Kingdom,Bethersden
61865,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
61866,2,8,51,1133,America,Northern America,United States,Greenwich
61868,5,21,160,968,Europe,Western Europe,Ireland,Dublin
61874,3,13,93,2708,Asia,South Asia,India,Chennai (Madras)
61876,1,4,22,191,Africa,Southern Africa,South Africa,South Africa
61878,5,17,125,6003,Europe,Central Europe,Germany,State of Bremen
61881,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61882,2,8,51,765,America,Northern America,United States,Boston
61883,2,8,51,1133,America,Northern America,United States,Greenwich
61884,3,11,73,2445,Asia,East Asia,South Korea,Seoul
61886,5,21,163,1564,Europe,Western Europe,United Kingdom,Norfolk
61892,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
61894,5,21,163,426,Europe,Western Europe,United Kingdom,London
61898,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
61903,3,14,105,3499,Asia,South East Asia,Philippines,Paranaque
61905,5,21,163,4575,Europe,Western Europe,United Kingdom,Liverpool
61906,3,14,105,3501,Asia,South East Asia,Philippines,Pasig
61907,2,8,48,339,America,Northern America,Canada,Canada
61915,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
61916,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
61917,3,13,93,2819,Asia,South Asia,India,Mumbai
61918,4,15,109,4991,Australia & Oceania,Australia,Australia,Port Vincent
61927,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
61930,3,12,76,2487,Asia,Middle East,Cyprus,Limassol City
61931,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
61932,4,15,109,5368,Australia & Oceania,Australia,Australia,Western Australia
61933,2,8,51,668,America,Northern America,United States,Anaheim
61934,2,8,51,1811,America,Northern America,United States,San Luis Obispo
61936,3,13,91,2648,Asia,South Asia,Bangladesh,Dhaka City
61938,2,8,51,1806,America,Northern America,United States,San Francisco
61941,5,21,163,9140,Europe,Western Europe,United Kingdom,Yorkshire
61942,5,21,163,8513,Europe,Western Europe,United Kingdom,Leeds
61943,5,19,141,6481,Europe,Northern Europe,Denmark,Roedovre
61947,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
61949,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61950,5,21,160,968,Europe,Western Europe,Ireland,Dublin
61952,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
61956,2,8,48,441,America,Northern America,Canada,Montreal
61959,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
61960,3,14,101,3267,Asia,South East Asia,Indonesia,Tangerang
61962,3,13,93,2856,Asia,South Asia,India,Pune
61966,5,21,163,8336,Europe,Western Europe,United Kingdom,Great Dunmow
61967,3,14,108,3667,Asia,South East Asia,Vietnam,Ho Chi Minh City
61968,4,15,109,4048,Australia & Oceania,Australia,Australia,Clarence Town
61969,4,15,109,4220,Australia & Oceania,Australia,Australia,Epping
61971,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
61973,2,8,51,950,America,Northern America,United States,Denver
61977,2,8,51,1133,America,Northern America,United States,Greenwich
61986,5,20,157,7052,Europe,Southern Europe,Spain,Barcelona
61991,5,21,163,8465,Europe,Western Europe,United Kingdom,Jersey
61992,2,8,51,1552,America,Northern America,United States,New York City
61993,3,14,101,3260,Asia,South East Asia,Indonesia,Surabaya
61994,5,21,163,8909,Europe,Western Europe,United Kingdom,Staines
61995,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
61998,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
61999,3,14,101,3184,Asia,South East Asia,Indonesia,Palembang
62004,5,21,163,8980,Europe,Western Europe,United Kingdom,Thetford
62006,4,15,109,4615,Australia & Oceania,Australia,Australia,Malvern
62008,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
62011,2,9,52,2149,America,South America,Argentina,Buenos Aires
62012,3,13,93,2838,Asia,South Asia,India,Noida
62016,5,21,163,426,Europe,Western Europe,United Kingdom,London
62021,3,12,88,2601,Asia,Middle East,Turkey,Fethiye
62026,5,21,163,8063,Europe,Western Europe,United Kingdom,Bridlington
62032,2,8,51,1133,America,Northern America,United States,Greenwich
62035,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62036,3,13,93,2701,Asia,South Asia,India,Bongaigaon
62037,2,8,51,1133,America,Northern America,United States,Greenwich
62038,5,21,163,426,Europe,Western Europe,United Kingdom,London
62041,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62042,2,8,51,1133,America,Northern America,United States,Greenwich
62045,4,15,109,4839,Australia & Oceania,Australia,Australia,Noosaville
62046,3,13,93,2776,Asia,South Asia,India,Kasaragod
62050,2,8,51,394,America,Northern America,United States,Houston
62052,3,13,93,2690,Asia,South Asia,India,Bengaluru
62053,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62054,5,21,163,426,Europe,Western Europe,United Kingdom,London
62056,4,16,115,5488,Australia & Oceania,Oceania,New Zealand,Auckland Central
62059,2,8,51,1133,America,Northern America,United States,Greenwich
62063,4,15,109,3973,Australia & Oceania,Australia,Australia,Cairns
62070,4,15,109,3853,Australia & Oceania,Australia,Australia,Bindoon
62072,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
62073,2,8,51,1133,America,Northern America,United States,Greenwich
62076,5,21,163,521,Europe,Western Europe,United Kingdom,Southampton
62081,2,8,51,1133,America,Northern America,United States,Greenwich
62083,5,17,126,6039,Europe,Central Europe,Hungary,Budapest
62087,3,14,107,3567,Asia,South East Asia,Thailand,Bangkok
62090,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
62091,3,14,101,3236,Asia,South East Asia,Indonesia,Serpong
62094,3,14,101,3035,Asia,South East Asia,Indonesia,Bekasi
62097,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
62104,5,21,162,7857,Europe,Western Europe,Netherlands,The Hague
62106,3,14,101,3156,Asia,South East Asia,Indonesia,Malang
62108,5,21,163,8317,Europe,Western Europe,United Kingdom,Glasgow
62112,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62116,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
62119,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
62121,2,8,51,1133,America,Northern America,United States,Greenwich
62124,2,8,51,1133,America,Northern America,United States,Greenwich
62125,4,15,109,4837,Australia & Oceania,Australia,Australia,Noosa Heads
62128,3,14,101,3225,Asia,South East Asia,Indonesia,Sanur
62129,2,8,51,1376,America,Northern America,United States,Los Angeles
62130,2,8,51,1133,America,Northern America,United States,Greenwich
62131,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
62136,4,15,109,4839,Australia & Oceania,Australia,Australia,Noosaville
62139,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62141,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62142,2,8,51,1323,America,Northern America,United States,Laredo
62146,4,15,109,3694,Australia & Oceania,Australia,Australia,Albion Park
62147,4,15,109,4856,Australia & Oceania,Australia,Australia,North Willoughby
62148,5,17,126,6039,Europe,Central Europe,Hungary,Budapest
62153,3,12,86,2564,Asia,Middle East,Qatar,Doha
62156,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62158,2,8,51,1376,America,Northern America,United States,Los Angeles
62161,3,14,103,3336,Asia,South East Asia,Malaysia,Johor Bahru
62162,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62165,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
62169,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62170,4,15,109,4395,Australia & Oceania,Australia,Australia,Hobart
62171,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
62174,2,8,51,1804,America,Northern America,United States,San Diego
62177,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62180,5,21,162,7720,Europe,Western Europe,Netherlands,Groningen
62181,3,14,105,1399,Asia,South East Asia,Philippines,Manila
62182,2,8,51,1376,America,Northern America,United States,Los Angeles
62185,5,21,163,1870,Europe,Western Europe,United Kingdom,Shrewsbury
62188,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62190,5,17,125,5993,Europe,Central Europe,Germany,Rostock
62192,2,8,48,372,America,Northern America,Canada,Fenelon Falls
62193,2,8,51,703,America,Northern America,United States,Azusa
62204,4,15,109,3750,Australia & Oceania,Australia,Australia,Australia
62210,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62212,5,21,163,972,Europe,Western Europe,United Kingdom,Durham
62213,3,14,105,1399,Asia,South East Asia,Philippines,Manila
62217,4,15,109,4839,Australia & Oceania,Australia,Australia,Noosaville
62218,1,4,22,97,Africa,Southern Africa,South Africa,Benoni
62219,5,19,144,6588,Europe,Northern Europe,Norway,Jessheim
62220,2,8,51,1484,America,Northern America,United States,Montague
62221,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
62222,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle
62223,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
62224,5,21,163,426,Europe,Western Europe,United Kingdom,London
62226,5,20,157,7112,Europe,Southern Europe,Spain,Madrid
62230,3,13,93,2856,Asia,South Asia,India,Pune
62234,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
62235,3,13,93,2835,Asia,South Asia,India,New Delhi
62237,4,16,115,447,Australia & Oceania,Oceania,New Zealand,Nelson
62239,5,17,125,5954,Europe,Central Europe,Germany,Munich
62240,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62249,3,11,69,2282,Asia,East Asia,China,Hong Kong
62251,4,16,115,5572,Australia & Oceania,Oceania,New Zealand,New Zealand
62252,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62258,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
62263,4,15,109,5108,Australia & Oceania,Australia,Australia,Singleton
62268,5,21,163,426,Europe,Western Europe,United Kingdom,London
62271,3,12,88,2593,Asia,Middle East,Turkey,Antalya
62272,4,16,110,5466,Australia & Oceania,Oceania,Fiji,Viti Levu
62274,5,21,163,5189,Europe,Western Europe,United Kingdom,Swansea
62275,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
62277,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62284,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62287,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
62288,5,21,163,426,Europe,Western Europe,United Kingdom,London
62290,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62291,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62293,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
62306,4,15,109,3750,Australia & Oceania,Australia,Australia,Australia
62309,3,14,101,3017,Asia,South East Asia,Indonesia,Bandung
62319,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62320,3,14,101,3071,Asia,South East Asia,Indonesia,Denpasar
62321,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62324,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62327,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
62333,5,17,125,5824,Europe,Central Europe,Germany,Berlin
62334,5,20,150,6764,Europe,Southern Europe,Greece,Lagonisi
62338,5,21,162,7857,Europe,Western Europe,Netherlands,The Hague
62341,5,21,163,8900,Europe,Western Europe,United Kingdom,St Monans
62342,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
62344,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62345,4,16,115,5487,Australia & Oceania,Oceania,New Zealand,Auckland
62346,4,15,109,4421,Australia & Oceania,Australia,Australia,Iluka
62348,4,16,115,5671,Australia & Oceania,Oceania,New Zealand,Wellington
62352,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62354,3,13,93,2766,Asia,South Asia,India,Kakinada
62355,4,15,109,4118,Australia & Oceania,Australia,Australia,Cronulla
62356,5,21,163,1722,Europe,Western Europe,United Kingdom,Portsmouth
62357,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62359,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62361,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62370,5,21,163,426,Europe,Western Europe,United Kingdom,London
62376,2,8,48,330,America,Northern America,Canada,Brossard
62378,2,8,48,339,America,Northern America,Canada,Canada
62380,2,8,48,545,America,Northern America,Canada,Toronto
62382,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin
62383,5,21,163,426,Europe,Western Europe,United Kingdom,London
62385,3,14,101,3251,Asia,South East Asia,Indonesia,South Tangerang
62386,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
62387,5,21,162,7859,Europe,Western Europe,Netherlands,Tiel
62393,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62394,3,14,108,3667,Asia,South East Asia,Vietnam,Ho Chi Minh City
62400,3,13,93,2682,Asia,South Asia,India,Bangalore
62404,5,20,151,6868,Europe,Southern Europe,Italy,Milano
62406,5,21,163,8711,Europe,Western Europe,United Kingdom,OXFORD UK
62407,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
62408,3,14,107,3567,Asia,South East Asia,Thailand,Bangkok
62410,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
62411,5,21,160,968,Europe,Western Europe,Ireland,Dublin
62412,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62414,5,21,163,426,Europe,Western Europe,United Kingdom,London
62415,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
62416,5,20,155,7013,Europe,Southern Europe,Portugal,Obidos
62420,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62421,3,13,93,2690,Asia,South Asia,India,Bengaluru
62428,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62432,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62433,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62436,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62438,3,14,103,3351,Asia,South East Asia,Malaysia,Kota Kinabalu District
62441,5,20,157,7112,Europe,Southern Europe,Spain,Madrid
62442,3,14,101,3081,Asia,South East Asia,Indonesia,Garut
62447,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62450,3,14,103,3391,Asia,South East Asia,Malaysia,Putrajaya
62454,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62455,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62456,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62461,2,8,48,401,America,Northern America,Canada,Kamloops
62463,2,8,51,693,America,Northern America,United States,Atlanta
62466,2,8,51,950,America,Northern America,United States,Denver
62467,2,8,51,1737,America,Northern America,United States,Rancho Cucamonga
62469,2,8,48,308,America,Northern America,Canada,Alliston
62477,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62479,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62481,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
62482,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62483,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62485,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62486,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62487,3,14,103,3380,Asia,South East Asia,Malaysia,Penang
62490,3,14,101,3056,Asia,South East Asia,Indonesia,Bukittinggi
62496,5,18,139,6364,Europe,Eastern Europe,Russia,Dolgoprudny
62497,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62498,3,13,91,2648,Asia,South Asia,Bangladesh,Dhaka City
62502,5,21,163,8285,Europe,Western Europe,United Kingdom,featherstone
62503,3,14,105,3489,Asia,South East Asia,Philippines,Naga
62505,4,15,109,4304,Australia & Oceania,Australia,Australia,Gold coast Australia
62506,5,21,163,337,Europe,Western Europe,United Kingdom,Cambridge
62509,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
62512,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62515,3,13,93,2783,Asia,South Asia,India,Kochi (Cochin)
62518,5,21,163,8219,Europe,Western Europe,United Kingdom,Didcot
62520,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62522,3,13,93,2819,Asia,South Asia,India,Mumbai
62530,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
62531,2,8,51,1847,America,Northern America,United States,Seattle
62534,3,14,107,3628,Asia,South East Asia,Thailand,Pattaya
62535,1,4,22,207,Africa,Southern Africa,South Africa,Welkom
62536,3,11,71,2335,Asia,East Asia,Japan,Fujisawa
62537,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62538,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle
62540,2,8,51,1806,America,Northern America,United States,San Francisco
62543,2,8,51,1238,America,Northern America,United States,Jacksonville
62544,2,8,51,1552,America,Northern America,United States,New York City
62546,3,13,93,2856,Asia,South Asia,India,Pune
62550,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
62553,2,8,51,785,America,Northern America,United States,Brooklyn
62554,2,8,51,1552,America,Northern America,United States,New York City
62557,2,8,51,1595,America,Northern America,United States,NYC
62559,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
62563,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
62569,3,14,101,3285,Asia,South East Asia,Indonesia,Ubud
62570,3,14,101,3289,Asia,South East Asia,Indonesia,Ungasan
62584,4,16,115,5677,Australia & Oceania,Oceania,New Zealand,Whangarei
62587,3,14,101,3267,Asia,South East Asia,Indonesia,Tangerang
62588,5,17,126,6039,Europe,Central Europe,Hungary,Budapest
62590,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
62591,3,14,103,3407,Asia,South East Asia,Malaysia,Shah Alam
62592,4,16,115,5636,Australia & Oceania,Oceania,New Zealand,Tapawera
62594,4,16,115,178,Australia & Oceania,Oceania,New Zealand,Queenstown
62595,5,21,163,8652,Europe,Western Europe,United Kingdom,Newcastle upon Tyne
62600,4,15,109,4330,Australia & Oceania,Australia,Australia,Greater Perth
62604,4,16,115,5506,Australia & Oceania,Oceania,New Zealand,Christchurch
62605,4,16,115,5518,Australia & Oceania,Oceania,New Zealand,Frankton
62610,3,11,69,2280,Asia,East Asia,China,Harbin
62611,4,16,115,5622,Australia & Oceania,Oceania,New Zealand,Rotorua District
62612,3,14,101,3285,Asia,South East Asia,Indonesia,Ubud
62616,4,16,115,5661,Australia & Oceania,Oceania,New Zealand,Waihi New Zealand
62618,2,8,51,1067,America,Northern America,United States,Fort Stockton
62622,4,16,115,5488,Australia & Oceania,Oceania,New Zealand,Auckland Central
62623,3,14,103,3381,Asia,South East Asia,Malaysia,Penang Island
62624,4,16,115,5640,Australia & Oceania,Oceania,New Zealand,Te Anau
62628,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
62629,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
62633,2,8,51,1652,America,Northern America,United States,Park City
